open_time,Open,High,Low,Close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-07-16,0.06699,0.06947,0.06602,0.06889,861489202,2022-07-16 23:59:59.999,58334676.93555,175241,455947263,30886799.06558,0
2022-07-17,0.06889,0.06935,0.06726,0.06738,654257053,2022-07-17 23:59:59.999,44701655.48263,159533,319621966,21840179.95970,0
2022-07-18,0.06739,0.07078,0.06720,0.06876,1461312174,2022-07-18 23:59:59.999,100965885.70634,274816,732378500,50640639.36934,0
2022-07-19,0.06875,0.06983,0.06754,0.06901,1432983950,2022-07-19 23:59:59.999,98339772.07693,271786,709134159,48677895.91151,0
2022-07-20,0.06902,0.07032,0.06703,0.06744,1370449936,2022-07-20 23:59:59.999,94341880.96023,260727,668096266,46003302.92822,0
2022-07-21,0.06745,0.06820,0.06631,0.06795,880456707,2022-07-21 23:59:59.999,59198684.71286,200353,442934725,29783304.26536,0
2022-07-22,0.06795,0.06904,0.06647,0.06692,801763832,2022-07-22 23:59:59.999,54500020.52058,180604,380165820,25828080.27503,0
2022-07-23,0.06691,0.06785,0.06585,0.06690,612913647,2022-07-23 23:59:59.999,40932642.88096,156230,312742544,20888569.89846,0
2022-07-24,0.06690,0.06777,0.06659,0.06677,561297974,2022-07-24 23:59:59.999,37715399.25840,129354,277892412,18676066.55391,0
2022-07-25,0.06676,0.06694,0.06354,0.06359,1049985356,2022-07-25 23:59:59.999,68241291.45333,204005,505098810,32830727.84476,0
2022-07-26,0.06360,0.06538,0.06283,0.06530,1104353816,2022-07-26 23:59:59.999,70837190.49252,240075,553522666,35502888.93746,0
2022-07-27,0.06530,0.06874,0.06496,0.06862,1296211023,2022-07-27 23:59:59.999,86239515.90480,248120,701911206,46698351.16926,0
2022-07-28,0.06863,0.07044,0.06743,0.06962,1170598887,2022-07-28 23:59:59.999,80538753.15912,250328,592968212,40812484.30920,0
2022-07-29,0.06963,0.07208,0.06811,0.06918,1318351970,2022-07-29 23:59:59.999,92152304.84671,268308,648731324,45389798.28642,0
2022-07-30,0.06917,0.07132,0.06886,0.06907,908262355,2022-07-30 23:59:59.999,63666789.67512,196601,434764600,30469614.54976,0
2022-07-31,0.06907,0.07081,0.06850,0.06878,685570213,2022-07-31 23:59:59.999,47780881.78432,161170,333415742,23240850.70140,0
2022-08-01,0.06877,0.07154,0.06820,0.06979,1076533483,2022-08-01 23:59:59.999,75115300.36432,220599,562509163,39272957.60938,0
2022-08-02,0.06979,0.07045,0.06767,0.06823,1209514515,2022-08-02 23:59:59.999,83004330.89679,243843,598892595,41101130.53857,0
